"id","book","chapter","verse","subtitle","text","verse_id","source_url","theme","emotion"
"1","zacarias","1","1","Llamamiento a volver a Jehová","En el octavo mes del año segundo de Darío, vino palabra de Jehová al profeta Zacarías hijo de Berequías, hijo de Iddo, diciendo:","zacarias_1_1","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=1&version=rv60","",""
"2","zacarias","1","2","Llamamiento a volver a Jehová","Se enojó Jehová en gran manera contra vuestros padres.","zacarias_1_2","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=1&version=rv60","",""
"3","zacarias","1","3","Llamamiento a volver a Jehová","Diles, pues: Así ha dicho Jehová de los ejércitos: Volveos a mí, dice Jehová de los ejércitos, y yo me volveré a vosotros, ha dicho Jehová de los ejércitos.","zacarias_1_3","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=1&version=rv60","",""
"4","zacarias","1","4","Llamamiento a volver a Jehová","No seáis como vuestros padres, a los cuales clamaron los primeros profetas, diciendo: Así ha dicho Jehová de los ejércitos: Volveos ahora de vuestros malos caminos y de vuestras malas obras; y no atendieron, ni me escucharon, dice Jehová.","zacarias_1_4","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=1&version=rv60","",""
"5","zacarias","1","5","Llamamiento a volver a Jehová","Vuestros padres, ¿dónde están? y los profetas, ¿han de vivir para siempre?","zacarias_1_5","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=1&version=rv60","",""
"6","zacarias","1","6","Llamamiento a volver a Jehová","Pero mis palabras y mis ordenanzas que mandé a mis siervos los profetas, ¿no alcanzaron a vuestros padres? Por eso volvieron ellos y dijeron: Como Jehová de los ejércitos pensó tratarnos conforme a nuestros caminos, y conforme a nuestras obras, así lo hizo con nosotros.","zacarias_1_6","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=1&version=rv60","",""
"7","zacarias","1","7","La visión de los caballos","A los veinticuatro días del mes undécimo, que es el mes de Sebat, en el año segundo de Darío, vino palabra de Jehová al profeta Zacarías hijo de Berequías, hijo de Iddo, diciendo:","zacarias_1_7","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=1&version=rv60","",""
"8","zacarias","1","8","La visión de los caballos","Vi de noche, y he aquí un varón que cabalgaba sobre un caballo alazán, el cual estaba entre los mirtos que había en la hondura; y detrás de él había caballos alazanes, overos y blancos.","zacarias_1_8","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=1&version=rv60","",""
"9","zacarias","1","9","La visión de los caballos","Entonces dije: ¿Qué son éstos, señor mío? Y me dijo el ángel que hablaba conmigo: Yo te enseñaré lo que son éstos.","zacarias_1_9","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=1&version=rv60","",""
"10","zacarias","1","10","La visión de los caballos","Y aquel varón que estaba entre los mirtos respondió y dijo: Estos son los que Jehová ha enviado a recorrer la tierra.","zacarias_1_10","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=1&version=rv60","",""
"11","zacarias","1","11","La visión de los caballos","Y ellos hablaron a aquel ángel de Jehová que estaba entre los mirtos, y dijeron: Hemos recorrido la tierra, y he aquí toda la tierra está reposada y quieta.","zacarias_1_11","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=1&version=rv60","",""
"12","zacarias","1","12","La visión de los caballos","Respondió el ángel de Jehová y dijo: Oh Jehová de los ejércitos, ¿hasta cuándo no tendrás piedad de Jerusalén, y de las ciudades de Judá, con las cuales has estado airado por espacio de setenta años?","zacarias_1_12","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=1&version=rv60","",""
"13","zacarias","1","13","La visión de los caballos","Y Jehová respondió buenas palabras, palabras consoladoras, al ángel que hablaba conmigo.","zacarias_1_13","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=1&version=rv60","",""
"14","zacarias","1","14","La visión de los caballos","Y me dijo el ángel que hablaba conmigo: Clama diciendo: Así ha dicho Jehová de los ejércitos: Celé con gran celo a Jerusalén y a Sion.","zacarias_1_14","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=1&version=rv60","",""
"15","zacarias","1","15","La visión de los caballos","Y estoy muy airado contra las naciones que están reposadas; porque cuando yo estaba enojado un poco, ellos agravaron el mal.","zacarias_1_15","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=1&version=rv60","",""
"16","zacarias","1","16","La visión de los caballos","Por tanto, así ha dicho Jehová: Yo me he vuelto a Jerusalén con misericordia; en ella será edificada mi casa, dice Jehová de los ejércitos, y la plomada será tendida sobre Jerusalén.","zacarias_1_16","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=1&version=rv60","",""
"17","zacarias","1","17","La visión de los caballos","Clama aún, diciendo: Así dice Jehová de los ejércitos: Aún rebosarán mis ciudades con la abundancia del bien, y aún consolará Jehová a Sion, y escogerá todavía a Jerusalén.","zacarias_1_17","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=1&version=rv60","",""
"18","zacarias","1","18","Visión de los cuernos y los carpinteros","Después alcé mis ojos y miré, y he aquí cuatro cuernos.","zacarias_1_18","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=1&version=rv60","",""
"19","zacarias","1","19","Visión de los cuernos y los carpinteros","Y dije al ángel que hablaba conmigo: ¿Qué son éstos? Y me respondió: Estos son los cuernos que dispersaron a Judá, a Israel y a Jerusalén.","zacarias_1_19","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=1&version=rv60","",""
"20","zacarias","1","20","Visión de los cuernos y los carpinteros","Me mostró luego Jehová cuatro carpinteros.","zacarias_1_20","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=1&version=rv60","",""
"21","zacarias","1","21","Visión de los cuernos y los carpinteros","Y yo dije: ¿Qué vienen éstos a hacer? Y me respondió, diciendo: Aquéllos son los cuernos que dispersaron a Judá, tanto que ninguno alzó su cabeza; mas éstos han venido para hacerlos temblar, para derribar los cuernos de las naciones que alzaron el cuerno sobre la tierra de Judá para dispersarla.","zacarias_1_21","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=1&version=rv60","",""
"22","zacarias","2","1","Llamamiento a los cautivos","Alcé después mis ojos y miré, y he aquí un varón que tenía en su mano un cordel de medir.","zacarias_2_1","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=2&version=rv60","",""
"23","zacarias","2","2","Llamamiento a los cautivos","Y le dije: ¿A dónde vas? Y él me respondió: A medir a Jerusalén, para ver cuánta es su anchura, y cuánta su longitud.","zacarias_2_2","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=2&version=rv60","",""
"24","zacarias","2","3","Llamamiento a los cautivos","Y he aquí, salía aquel ángel que hablaba conmigo, y otro ángel le salió al encuentro,","zacarias_2_3","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=2&version=rv60","",""
"25","zacarias","2","4","Llamamiento a los cautivos","y le dijo: Corre, habla a este joven, diciendo: Sin muros será habitada Jerusalén, a causa de la multitud de hombres y de ganado en medio de ella.","zacarias_2_4","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=2&version=rv60","",""
"26","zacarias","2","5","Llamamiento a los cautivos","Yo seré para ella, dice Jehová, muro de fuego en derredor, y para gloria estaré en medio de ella.","zacarias_2_5","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=2&version=rv60","",""
"27","zacarias","2","6","Llamamiento a los cautivos","Eh, eh, huid de la tierra del norte, dice Jehová, pues por los cuatro vientos de los cielos os esparcí, dice Jehová.","zacarias_2_6","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=2&version=rv60","",""
"28","zacarias","2","7","Llamamiento a los cautivos","Oh Sion, la que moras con la hija de Babilonia, escápate.","zacarias_2_7","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=2&version=rv60","",""
"29","zacarias","2","8","Llamamiento a los cautivos","Porque así ha dicho Jehová de los ejércitos: Tras la gloria me enviará él a las naciones que os despojaron; porque el que os toca, toca a la niña de su ojo.","zacarias_2_8","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=2&version=rv60","",""
"30","zacarias","2","9","Llamamiento a los cautivos","Porque he aquí yo alzo mi mano sobre ellos, y serán despojo a sus siervos, y sabréis que Jehová de los ejércitos me envió.","zacarias_2_9","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=2&version=rv60","",""
"31","zacarias","2","10","Llamamiento a los cautivos","Canta y alégrate, hija de Sion; porque he aquí vengo, y moraré en medio de ti, ha dicho Jehová.","zacarias_2_10","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=2&version=rv60","",""
"32","zacarias","2","11","Llamamiento a los cautivos","Y se unirán muchas naciones a Jehová en aquel día, y me serán por pueblo, y moraré en medio de ti; y entonces conocerás que Jehová de los ejércitos me ha enviado a ti.","zacarias_2_11","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=2&version=rv60","",""
