"id","book","chapter","verse","subtitle","text","verse_id","source_url","theme","emotion"
"33","sofonias","2","15","Juicios contra las naciones vecinas","Esta es la ciudad alegre que estaba confiada, la que decía en su corazón: Yo, y no más. ¡Cómo fue asolada, hecha guarida de fieras! Cualquiera que pasare junto a ella, se burlará y sacudirá su mano.","sofonias_2_15","https://www.biblia.es/biblia-buscar-libros-1.php?libro=sofonias&capitulo=2&version=rv60","",""
"34","sofonias","3","1","El pecado de Jerusalén, y su redención","¡Ay de la ciudad rebelde y contaminada y opresora!","sofonias_3_1","https://www.biblia.es/biblia-buscar-libros-1.php?libro=sofonias&capitulo=3&version=rv60","",""
"35","sofonias","3","2","El pecado de Jerusalén, y su redención","No escuchó la voz, ni recibió la corrección; no confió en Jehová, no se acercó a su Dios.","sofonias_3_2","https://www.biblia.es/biblia-buscar-libros-1.php?libro=sofonias&capitulo=3&version=rv60","",""
"36","sofonias","3","3","El pecado de Jerusalén, y su redención","Sus príncipes en medio de ella son leones rugientes; sus jueces, lobos nocturnos que no dejan hueso para la mañana.","sofonias_3_3","https://www.biblia.es/biblia-buscar-libros-1.php?libro=sofonias&capitulo=3&version=rv60","",""
"37","sofonias","3","4","El pecado de Jerusalén, y su redención","Sus profetas son livianos, hombres prevaricadores; sus sacerdotes contaminaron el santuario, falsearon la ley.","sofonias_3_4","https://www.biblia.es/biblia-buscar-libros-1.php?libro=sofonias&capitulo=3&version=rv60","",""
"38","sofonias","3","5","El pecado de Jerusalén, y su redención","Jehová en medio de ella es justo, no hará iniquidad; de mañana sacará a luz su juicio, nunca faltará; pero el perverso no conoce la vergüenza.","sofonias_3_5","https://www.biblia.es/biblia-buscar-libros-1.php?libro=sofonias&capitulo=3&version=rv60","",""
"39","sofonias","3","6","El pecado de Jerusalén, y su redención","Hice destruir naciones; sus habitaciones están asoladas; hice desiertas sus calles, hasta no quedar quien pase; sus ciudades están asoladas hasta no quedar hombre, hasta no quedar habitante.","sofonias_3_6","https://www.biblia.es/biblia-buscar-libros-1.php?libro=sofonias&capitulo=3&version=rv60","",""
"40","sofonias","3","7","El pecado de Jerusalén, y su redención","Dije: Ciertamente me temerá; recibirá corrección, y no será destruida su morada según todo aquello por lo cual la castigué. Mas ellos se apresuraron a corromper todos sus hechos.","sofonias_3_7","https://www.biblia.es/biblia-buscar-libros-1.php?libro=sofonias&capitulo=3&version=rv60","",""
"41","sofonias","3","8","El pecado de Jerusalén, y su redención","Por tanto, esperadme, dice Jehová, hasta el día que me levante para juzgaros; porque mi determinación es reunir las naciones, juntar los reinos, para derramar sobre ellos mi enojo, todo el ardor de mi ira; por el fuego de mi celo será consumida toda la tierra.","sofonias_3_8","https://www.biblia.es/biblia-buscar-libros-1.php?libro=sofonias&capitulo=3&version=rv60","",""
"42","sofonias","3","9","El pecado de Jerusalén, y su redención","En aquel tiempo devolveré yo a los pueblos pureza de labios, para que todos invoquen el nombre de Jehová, para que le sirvan de común consentimiento.","sofonias_3_9","https://www.biblia.es/biblia-buscar-libros-1.php?libro=sofonias&capitulo=3&version=rv60","",""
