"id","book","chapter","verse","subtitle","text","verse_id","source_url","theme","emotion"
"46","job","3","11","Job maldice el día en que nació","¿Por qué no morí yo en la matriz,
O expiré al salir del vientre?","job_3_11","https://www.biblia.es/biblia-buscar-libros-1.php?libro=job&capitulo=3&version=rv60","",""
"47","job","3","12","Job maldice el día en que nació","¿Por qué me recibieron las rodillas?
¿Y a qué los pechos para que mamase?","job_3_12","https://www.biblia.es/biblia-buscar-libros-1.php?libro=job&capitulo=3&version=rv60","",""
"48","job","3","13","Job maldice el día en que nació","Pues ahora estaría yo muerto, y reposaría;
Dormiría, y entonces tendría descanso,","job_3_13","https://www.biblia.es/biblia-buscar-libros-1.php?libro=job&capitulo=3&version=rv60","",""
"49","job","3","14","Job maldice el día en que nació","Con los reyes y con los consejeros de la tierra,
Que reedifican para sí ruinas;","job_3_14","https://www.biblia.es/biblia-buscar-libros-1.php?libro=job&capitulo=3&version=rv60","",""
"50","job","3","15","Job maldice el día en que nació","O con los príncipes que poseían el oro,
Que llenaban de plata sus casas.","job_3_15","https://www.biblia.es/biblia-buscar-libros-1.php?libro=job&capitulo=3&version=rv60","",""
"51","job","3","16","Job maldice el día en que nació","¿Por qué no fui escondido como abortivo,
Como los pequeñitos que nunca vieron la luz?","job_3_16","https://www.biblia.es/biblia-buscar-libros-1.php?libro=job&capitulo=3&version=rv60","",""
"52","job","3","17","Job maldice el día en que nació","Allí los impíos dejan de perturbar,
Y allí descansan los de agotadas fuerzas.","job_3_17","https://www.biblia.es/biblia-buscar-libros-1.php?libro=job&capitulo=3&version=rv60","",""
"53","job","3","18","Job maldice el día en que nació","Allí también reposan los cautivos;
No oyen la voz del capataz.","job_3_18","https://www.biblia.es/biblia-buscar-libros-1.php?libro=job&capitulo=3&version=rv60","",""
"54","job","3","19","Job maldice el día en que nació","Allí están el chico y el grande,
Y el siervo libre de su señor.","job_3_19","https://www.biblia.es/biblia-buscar-libros-1.php?libro=job&capitulo=3&version=rv60","",""
"55","job","3","20","Job maldice el día en que nació","¿Por qué se da luz al trabajado,
Y vida a los de ánimo amargado,","job_3_20","https://www.biblia.es/biblia-buscar-libros-1.php?libro=job&capitulo=3&version=rv60","",""
"56","job","3","21","Job maldice el día en que nació","Que esperan la muerte, y ella no llega,
Aunque la buscan más que tesoros;","job_3_21","https://www.biblia.es/biblia-buscar-libros-1.php?libro=job&capitulo=3&version=rv60","",""
"57","job","3","22","Job maldice el día en que nació","Que se alegran sobremanera,
Y se gozan cuando hallan el sepulcro?","job_3_22","https://www.biblia.es/biblia-buscar-libros-1.php?libro=job&capitulo=3&version=rv60","",""
"58","job","3","23","Job maldice el día en que nació","¿Por qué se da vida al hombre que no sabe por donde ha de ir,
Y a quien Dios ha encerrado?","job_3_23","https://www.biblia.es/biblia-buscar-libros-1.php?libro=job&capitulo=3&version=rv60","",""
"59","job","3","24","Job maldice el día en que nació","Pues antes que mi pan viene mi suspiro,
Y mis gemidos corren como aguas.","job_3_24","https://www.biblia.es/biblia-buscar-libros-1.php?libro=job&capitulo=3&version=rv60","",""
"60","job","3","25","Job maldice el día en que nació","Porque el temor que me espantaba me ha venido,
Y me ha acontecido lo que yo temía.","job_3_25","https://www.biblia.es/biblia-buscar-libros-1.php?libro=job&capitulo=3&version=rv60","",""
"61","job","3","26","Job maldice el día en que nació","No he tenido paz, no me aseguré, ni estuve reposado;
No obstante, me vino turbación.","job_3_26","https://www.biblia.es/biblia-buscar-libros-1.php?libro=job&capitulo=3&version=rv60","",""
"62","job","4","1","Elifaz reprende a Job","Entonces respondió Elifaz temanita, y dijo:","job_4_1","https://www.biblia.es/biblia-buscar-libros-1.php?libro=job&capitulo=4&version=rv60","",""
"63","job","4","2","Elifaz reprende a Job","Si probáremos a hablarte, te será molesto;
Pero ¿quién podrá detener las palabras?","job_4_2","https://www.biblia.es/biblia-buscar-libros-1.php?libro=job&capitulo=4&version=rv60","",""
"64","job","4","3","Elifaz reprende a Job","He aquí, tú enseñabas a muchos,
Y fortalecías las manos débiles;","job_4_3","https://www.biblia.es/biblia-buscar-libros-1.php?libro=job&capitulo=4&version=rv60","",""
"65","job","4","4","Elifaz reprende a Job","Al que tropezaba enderezaban tus palabras,
Y esforzabas las rodillas que decaían.","job_4_4","https://www.biblia.es/biblia-buscar-libros-1.php?libro=job&capitulo=4&version=rv60","",""
"66","job","4","5","Elifaz reprende a Job","Mas ahora que el mal ha venido sobre ti, te desalientas;
Y cuando ha llegado hasta ti, te turbas.","job_4_5","https://www.biblia.es/biblia-buscar-libros-1.php?libro=job&capitulo=4&version=rv60","",""
"67","job","4","6","Elifaz reprende a Job","¿No es tu temor a Dios tu confianza?
¿No es tu esperanza la integridad de tus caminos?","job_4_6","https://www.biblia.es/biblia-buscar-libros-1.php?libro=job&capitulo=4&version=rv60","",""
"68","job","4","7","Elifaz reprende a Job","Recapacita ahora; ¿qué inocente se ha perdido?
Y ¿en dónde han sido destruidos los rectos?","job_4_7","https://www.biblia.es/biblia-buscar-libros-1.php?libro=job&capitulo=4&version=rv60","",""
